project_id,repo_name,path_with_namespace,last_activity_at,is_active,activity_status,is_active_by_last_activity,has_mr_activity,mr_count_in_window,merged_mrs,open_mrs,closed_without_merge_mrs,web_url
763,api-save-merchant-account-business-details-config,ProdDev/copilot/copilot-backend-config/api-save-merchant-account-business-details-config,2026-06-04T14:18:24.340Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-save-merchant-account-business-details-config
927,api-get-retrieval-reports-config,ProdDev/copilot/copilot-backend-config/api-get-retrieval-reports-config,2026-06-04T14:12:54.072Z,true,active_recent_activity_and_mrs,true,true,2,1,0,1,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-retrieval-reports-config
944,Api Get Merchant Overview,ProdDev/copilot/copilot-backend/api-get-merchant-overview,2026-06-04T14:09:41.506Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/api-get-merchant-overview
744,api-get-merchant-account-summary-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-account-summary-config,2026-06-04T14:08:39.637Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-account-summary-config
726,Api Get Merchant Account Sub Header Info,ProdDev/copilot/copilot-backend/api-get-merchant-account-sub-header-info,2026-06-04T14:04:40.168Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/api-get-merchant-account-sub-header-info
946,Api CI Templates,ProdDev/copilot/copilot-backend/templates/api-ci-templates,2026-06-02T13:38:05.629Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/templates/api-ci-templates
1058,MTS Report Orchestrator,ProdDev/apps/mic/mts-report-orchestrator,2026-06-01T15:14:48.090Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/apps/mic/mts-report-orchestrator
1020,virtual-terminal-auth-only-transaction-service-config,ProdDev/cardpointe/cardpointe-backend-config/virtual-terminal-auth-only-transaction-service-config,2026-05-27T20:52:56.140Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/virtual-terminal-auth-only-transaction-service-config
980,customer-init-service-config,ProdDev/cardpointe/cardpointe-backend-config/customer-init-service-config,2026-05-27T20:17:45.580Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/customer-init-service-config
1035,ticket-search-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/ticket-search-api-service-config,2026-05-27T20:10:37.476Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/ticket-search-api-service-config
1073,ticket-reason-list-service-config,ProdDev/cardpointe/cardpointe-backend-config/ticket-reason-list-service-config,2026-05-27T20:10:03.875Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/ticket-reason-list-service-config
1060,ticket-comment-list-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/ticket-comment-list-api-service-config,2026-05-27T20:08:07.754Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/ticket-comment-list-api-service-config
1089,bank-account-check-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/bank-account-check-api-service-config,2026-05-27T16:04:42.068Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/bank-account-check-api-service-config
1087,bank-account-check-api-service,ProdDev/cardpointe/cardpointe-backend/bank-account-check-api-service,2026-05-27T15:59:10.310Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/bank-account-check-api-service
527,funding-deposit-details-service,ProdDev/cardpointe/cardpointe-backend/funding-deposit-details-service,2026-05-19T15:36:19.938Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/funding-deposit-details-service
964,ticket-reason-list-service,ProdDev/cardpointe/cardpointe-backend/ticket-reason-list-service,2026-05-15T01:37:12.232Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/ticket-reason-list-service
1071,profile-summary-event-service-config,ProdDev/cardpointe/cardpointe-backend-config/profile-summary-event-service-config,2026-05-14T14:58:46.514Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/profile-summary-event-service-config
1031,profile-details-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/profile-details-api-service-config,2026-05-12T21:16:22.798Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/profile-details-api-service-config
970,ticket-comment-list-api-service,ProdDev/cardpointe/cardpointe-backend/ticket-comment-list-api-service,2026-05-12T20:54:25.311Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/ticket-comment-list-api-service
441,retrieval-search-api-service,ProdDev/cardpointe/cardpointe-backend/retrieval-search-api-service,2026-05-04T14:34:09.331Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/retrieval-search-api-service
999,gateway-batch-close-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-close-api-service-config,2026-04-25T19:13:28.876Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-close-api-service-config
998,gateway-batch-close-service-config,ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-close-service-config,2026-04-24T18:10:34.205Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-close-service-config
340,dynamo,ProdDev/cardpointe/dynamo,2026-04-22T14:26:26.250Z,true,active_recent_activity_and_mrs,true,true,2,0,0,2,https://gitlab.ftscc.net/ProdDev/cardpointe/dynamo
777,card-updater-details-service,ProdDev/cardpointe/cardpointe-backend/card-updater-details-service,2026-04-14T03:52:26.090Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/card-updater-details-service
470,gateway-batch-transaction-search-service,ProdDev/cardpointe/cardpointe-backend/gateway-batch-transaction-search-service,2026-03-27T17:48:15.774Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/gateway-batch-transaction-search-service
503,cardpointe-nonreactive-api-template,ProdDev/cardpointe/cardpointe-project-templates/cardpointe-nonreactive-api-template,2026-03-17T19:22:14.201Z,true,active_recent_activity_and_mrs,true,true,2,0,0,2,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-project-templates/cardpointe-nonreactive-api-template
989,gs-poc-umbrella-user-service,ProdDev/cardpointe/cardpointe-backend/gs-poc-umbrella-user-service,2026-03-12T14:51:27.645Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/gs-poc-umbrella-user-service
807,cardpointe-rabbitmq-config,ProdDev/cardpointe/cardpointe-backend-config/cardpointe-rabbitmq-config,2026-03-11T16:40:39.632Z,true,active_recent_activity_and_mrs,true,true,2,2,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/cardpointe-rabbitmq-config
643,funded-transaction-service-publisher-chase-paymentech,ProdDev/apps/mic/funded-transaction-service-publisher-chase-paymentech,2026-06-06T00:00:21.384Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/apps/mic/funded-transaction-service-publisher-chase-paymentech
1085,cau-enrollment-check-api-service,ProdDev/cardpointe/cardpointe-backend/cau-enrollment-check-api-service,2026-06-05T13:04:31.752Z,true,active_recent_activity_and_mrs,true,true,1,0,1,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/cau-enrollment-check-api-service
1094,custom-fields-list-service,ProdDev/cardpointe/cardpointe-backend/custom-fields-list-service,2026-06-04T19:32:13.719Z,true,active_recent_activity_and_mrs,true,true,1,0,1,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/custom-fields-list-service
1100,business-profile-api-service,ProdDev/cardpointe/cardpointe-backend/business-profile-api-service,2026-06-04T16:15:52.324Z,true,active_recent_activity_and_mrs,true,true,1,0,1,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/business-profile-api-service
845,api-get-copilot-form-fields-config,ProdDev/copilot/copilot-backend-config/api-get-copilot-form-fields-config,2026-06-04T14:30:54.355Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-copilot-form-fields-config
689,api-delete-merchant-attachment-config,ProdDev/copilot/copilot-backend-config/api-delete-merchant-attachment-config,2026-06-04T14:30:51.649Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-delete-merchant-attachment-config
913,api-get-merchant-account-preview-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-account-preview-config,2026-06-04T14:29:10.065Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-account-preview-config
872,api-export-merchant-account-table-config,ProdDev/copilot/copilot-backend-config/api-export-merchant-account-table-config,2026-06-04T14:25:41.976Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-export-merchant-account-table-config
700,api-toggle-user-availability-config,ProdDev/copilot/copilot-backend-config/api-toggle-user-availability-config,2026-06-04T14:21:52.580Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-toggle-user-availability-config
846,api-search-merchant-account-table-config,ProdDev/copilot/copilot-backend-config/api-search-merchant-account-table-config,2026-06-04T14:19:10.941Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-search-merchant-account-table-config
735,api-mark-notifications-read-config,ProdDev/copilot/copilot-backend-config/api-mark-notifications-read-config,2026-06-04T14:16:23.840Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-mark-notifications-read-config
691,api-get-user-header-info-config,ProdDev/copilot/copilot-backend-config/api-get-user-header-info-config,2026-06-04T14:14:39.966Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-user-header-info-config
809,api-get-terms-and-conditions-config,ProdDev/copilot/copilot-backend-config/api-get-terms-and-conditions-config,2026-06-04T14:13:44.785Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-terms-and-conditions-config
882,api-get-saved-views-config,ProdDev/copilot/copilot-backend-config/api-get-saved-views-config,2026-06-04T14:13:09.797Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-saved-views-config
937,api-get-retrieval-detail-config,ProdDev/copilot/copilot-backend-config/api-get-retrieval-detail-config,2026-06-04T14:12:55.262Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-retrieval-detail-config
682,api-get-user-notifications-config,ProdDev/copilot/copilot-backend-config/api-get-user-notifications-config,2026-06-04T14:12:18.576Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-user-notifications-config
926,api-get-merchant-chargebacks-report-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-chargebacks-report-config,2026-06-04T14:12:16.886Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-chargebacks-report-config
936,api-get-merchant-chargeback-detail-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-chargeback-detail-config,2026-06-04T14:12:14.820Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-chargeback-detail-config
666,api-get-merchant-attachment-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-attachment-config,2026-06-04T14:09:45.387Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-attachment-config
603,api-get-merchant-application-config,ProdDev/copilot/copilot-backend-config/api-get-merchant-application-config,2026-06-04T14:09:23.035Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-get-merchant-application-config
870,api-delete-saved-view-config,ProdDev/copilot/copilot-backend-config/api-delete-saved-view-config,2026-06-04T14:07:44.261Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-delete-saved-view-config
881,api-create-saved-view-config,ProdDev/copilot/copilot-backend-config/api-create-saved-view-config,2026-06-04T14:07:34.962Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-create-saved-view-config
578,api-save-merchant-application-config,ProdDev/copilot/copilot-backend-config/api-save-merchant-application-config,2026-06-03T14:01:15.385Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-save-merchant-application-config
678,api-create-merchant-attachment-config,ProdDev/copilot/copilot-backend-config/api-create-merchant-attachment-config,2026-06-03T13:54:17.781Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend-config/api-create-merchant-attachment-config
498,Api Service Template,ProdDev/copilot/copilot-backend/templates/api-service-template,2026-06-03T13:47:24.837Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/templates/api-service-template
891,Api Export Service Template,ProdDev/copilot/copilot-backend/templates/api-export-service-template,2026-06-03T13:47:02.356Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/templates/api-export-service-template
880,Api Search Service Template,ProdDev/copilot/copilot-backend/templates/api-search-service-template,2026-06-03T13:46:27.010Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/copilot/copilot-backend/templates/api-search-service-template
526,ansible-role-keycloak-deploy,ProdDev/cicd/ansible-role-keycloak-deploy,2026-05-29T00:00:21.870Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cicd/ansible-role-keycloak-deploy
662,transaction-details-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/transaction-details-api-service-config,2026-05-27T21:34:44.828Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/transaction-details-api-service-config
650,get-transaction-summary-event-service-config,ProdDev/cardpointe/cardpointe-backend-config/get-transaction-summary-event-service-config,2026-05-27T19:58:48.908Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/get-transaction-summary-event-service-config
616,get-transaction-profile-event-service-config,ProdDev/cardpointe/cardpointe-backend-config/get-transaction-profile-event-service-config,2026-05-27T19:58:10.913Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/get-transaction-profile-event-service-config
648,get-transaction-process-details-service-config,ProdDev/cardpointe/cardpointe-backend-config/get-transaction-process-details-service-config,2026-05-27T19:57:33.663Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/get-transaction-process-details-service-config
653,get-transaction-event-history-config,ProdDev/cardpointe/cardpointe-backend-config/get-transaction-event-history-config,2026-05-27T19:56:53.032Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/get-transaction-event-history-config
592,get-transaction-actions-event-service-config,ProdDev/cardpointe/cardpointe-backend-config/get-transaction-actions-event-service-config,2026-05-27T19:56:02.403Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/get-transaction-actions-event-service-config
1002,funded-batch-search-service-config,ProdDev/cardpointe/cardpointe-backend-config/funded-batch-search-service-config,2026-05-27T19:48:57.442Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/funded-batch-search-service-config
921,customer-profile-create-service-config,ProdDev/cardpointe/cardpointe-backend-config/customer-profile-create-service-config,2026-05-27T19:38:55.284Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/customer-profile-create-service-config
776,billing-plan-search-service-config,ProdDev/cardpointe/cardpointe-backend-config/billing-plan-search-service-config,2026-05-27T19:38:43.819Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/billing-plan-search-service-config
1016,funding-deposit-events-service-config,ProdDev/cardpointe/cardpointe-backend-config/funding-deposit-events-service-config,2026-05-27T19:24:28.277Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/funding-deposit-events-service-config
1082,webhook-publisher-service,ProdDev/apps/mic/webhook-publisher-service,2026-05-21T19:55:33.988Z,true,active_recent_activity_and_mrs,true,true,1,0,1,0,https://gitlab.ftscc.net/ProdDev/apps/mic/webhook-publisher-service
905,virtual-terminal-auth-capture-transaction-service-config,ProdDev/cardpointe/cardpointe-backend-config/virtual-terminal-auth-capture-transaction-service-config,2026-05-21T19:18:54.021Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/virtual-terminal-auth-capture-transaction-service-config
954,funded-batch-details-service,ProdDev/cardpointe/cardpointe-backend/funded-batch-details-service,2026-05-20T19:13:45.290Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/funded-batch-details-service
547,cardpointe-automation,ProdDev/cardpointe/cardpointe-automation,2026-05-20T13:57:23.354Z,true,active_recent_activity_and_mrs,true,true,1,0,1,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-automation
655,mts-aggregator-service-config,ProdDev/cardpointe/cardpointe-backend-config/mts-aggregator-service-config,2026-05-19T15:28:38.297Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/mts-aggregator-service-config
580,email-receipt-event-service,ProdDev/cardpointe/cardpointe-backend/email-receipt-event-service,2026-05-18T14:10:18.874Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/email-receipt-event-service
381,Docker Build,ProdDev/cicd-components/docker_build,2026-05-13T18:26:24.091Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cicd-components/docker_build
1055,ticket-attachment-list-service,ProdDev/cardpointe/cardpointe-backend/ticket-attachment-list-service,2026-05-12T20:35:24.790Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/ticket-attachment-list-service
474,mts-aggregator-service,ProdDev/cardpointe/cardpointe-backend/mts-aggregator-service,2026-05-12T19:04:11.067Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/mts-aggregator-service
658,transaction-summary-preview-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/transaction-summary-preview-api-service-config,2026-05-12T18:23:48.813Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/transaction-summary-preview-api-service-config
674,billing-plan-search-service,ProdDev/cardpointe/cardpointe-backend/billing-plan-search-service,2026-05-12T17:34:27.559Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/billing-plan-search-service
823,couchbase-search-sync-service-config,ProdDev/apps/microservices-config/couchbase-search-sync-service-config,2026-05-06T15:45:14.604Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/apps/microservices-config/couchbase-search-sync-service-config
1042,retrieval-search-api-service-config,ProdDev/cardpointe/cardpointe-backend-config/retrieval-search-api-service-config,2026-05-04T14:38:36.489Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/retrieval-search-api-service-config
1025,card-updater-details-service-config,ProdDev/cardpointe/cardpointe-backend-config/card-updater-details-service-config,2026-04-24T17:22:24.895Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/card-updater-details-service-config
1023,customer-profile-billing-plan-service-config,ProdDev/cardpointe/cardpointe-backend-config/customer-profile-billing-plan-service-config,2026-04-24T17:02:16.483Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/customer-profile-billing-plan-service-config
472,micros.scripting,ProdDev/pineapple/micros/micros.scripting,2026-04-23T16:00:17.144Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/pineapple/micros/micros.scripting
478,gateway-batch-search-service,ProdDev/cardpointe/cardpointe-backend/gateway-batch-search-service,2026-04-20T18:22:57.340Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/gateway-batch-search-service
576,microservice-security-spring-boot-starter,ProdDev/apps/mad-libs/microservice-security-spring-boot-starter,2026-04-16T13:58:50.334Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/apps/mad-libs/microservice-security-spring-boot-starter
933,microservice-live-spring-boot-starter,ProdDev/apps/mad-libs/microservice-live-spring-boot-starter,2026-04-16T12:59:43.127Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/apps/mad-libs/microservice-live-spring-boot-starter
988,gs-poc-umbrella-payment-service-config,ProdDev/cardpointe/cardpointe-backend-config/gs-poc-umbrella-payment-service-config,2026-04-14T19:57:14.230Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/gs-poc-umbrella-payment-service-config
799,cardpointe-gitlab-ci-templates,ProdDev/cardpointe/cardpointe-project-templates/cardpointe-gitlab-ci-templates,2026-04-09T19:08:27.053Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-project-templates/cardpointe-gitlab-ci-templates
665,customer-notes-search-service,ProdDev/cardpointe/cardpointe-backend/stored-customer-notes-search-service,2026-04-07T19:22:03.719Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/stored-customer-notes-search-service
388,ansible,ProdDev/docker/ansible,2026-03-26T15:48:12.002Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/docker/ansible
990,gs-poc-umbrella-user-service-config,ProdDev/cardpointe/cardpointe-backend-config/gs-poc-umbrella-user-service-config,2026-03-12T14:57:53.700Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/gs-poc-umbrella-user-service-config
966,funding-deposit-transaction-search-service,ProdDev/cardpointe/cardpointe-backend/funding-deposit-transaction-search-service,2026-03-11T20:24:33.076Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/funding-deposit-transaction-search-service
510,funding-deposit-search-service,ProdDev/cardpointe/cardpointe-backend/funding-deposit-search-service,2026-03-11T20:22:15.186Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/funding-deposit-search-service
948,gateway-batch-details-service-config,ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-details-service-config,2026-03-11T18:01:56.999Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend-config/gateway-batch-details-service-config
806,cardpointe-rabbitmq,ProdDev/cardpointe/cardpointe-backend/cardpointe-rabbitmq,2026-03-11T16:52:51.620Z,true,active_recent_activity_and_mrs,true,true,1,1,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/cardpointe-rabbitmq
802,FedACH Directory Downloads,ProdDev/hackweek/fedach,2026-06-07T09:34:18.317Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/hackweek/fedach
1086,cardpointe-backend-helm,ProdDev/cardpointe/cardpointe-backend/cardpointe-backend-helm,2026-06-05T21:51:37.966Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/cardpointe-backend-helm
920,oidc-client-provisioning-service-config,ProdDev/iam/microservices-config/oidc-client-provisioning-service-config,2026-06-04T21:13:02.757Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/iam/microservices-config/oidc-client-provisioning-service-config
1102,statements-list-service,ProdDev/cardpointe/cardpointe-backend/statements-list-service,2026-06-04T18:33:32.037Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/statements-list-service
785,cardpointe-ui-config,ProdDev/cardpointe/cardpointe-ui-config,2026-06-04T17:53:22.947Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-ui-config
690,cc-initializr,ProdDev/cardpointe/cardpointe-backend/cc-initializr,2026-06-04T16:29:29.932Z,true,active_recent_activity_only,true,false,0,0,0,0,https://gitlab.ftscc.net/ProdDev/cardpointe/cardpointe-backend/cc-initializr
